,text,pos,target
124,ISIS Launches BIZARRE New Weapon In War Against The Infidel _Ê FLOATING CONDOM BOMBS (Video) | BB4SP https://t.co/c4nA4Cc4dK,NNP  NNP  VBZ  JJ  NNP  IN  NNP  IN  DT  NNP  NN  VBG  NNP  NNP  -LRB-  NNP  -RRB-  NNP  NNP  NNP,1
125,Too excited to spend my Halloween night in the PIT with @sigmonmakenzie &amp; @ChrisYoungMusic _ÙÈ_Ù__,RB  JJ  TO  VB  PRP$  NNP  NN  IN  DT  NNP  IN  NNP  CC  NNP  :  NNP  NNP  IN  NNP  NNP,1
126,"At Steidl &amp; Steinberg, we understand that owing #money to the #IRS or the state is scary. We can help: https://t.co/riC1oHcD1A","IN  NNP  CC  NNP  :  NNP  ,  PRP  VBP  IN  VBG  $  NN  IN  DT  $  NNP  CC  DT  NN  VBZ  JJ  .  PRP  MD  VB  :  ADD",0
127,1 amazing follower in the last week and there will be more tomorrow. Growing with https://t.co/MIjN2Phyly,CD  JJ  NN  IN  DT  JJ  NN  CC  EX  MD  VB  JJR  NN  .  VBG  IN  XX,1
128,"Drugs, greed, and kidnapping  plague Dani and Liz - Bluewater Ganja, 9th of the Bluewater Thrillers #IAN1 #sailing https://t.co/60BrKidlAP","NNS  ,  NN  ,  CC  VBG  _SP  NN  NNP  CC  NNP  HYPH  NNP  NNP  ,  NN  IN  DT  NNP  NNP  NNP  NNP  NN  NN  NNP",0
129,ISIS Launches BIZARRE New Weapon In War Against The Infidel _Ê FLOATING CONDOM BOMBS (Video) | BB4SP https://t.co/ffjxmiCEt7,NNP  NNP  VBZ  JJ  NNP  IN  NNP  IN  DT  NNP  NN  VBG  NNP  NNP  -LRB-  NNP  -RRB-  NNP  NNP  .,0
130,@Nataliaa_45 @Caspar_Lee MY PHONE AND IPAD ARE GOING OUT THE WINDOW IN A MINUTE OMG I CANT BREATHE JOE FAVED CASPAR SAID THAT AND I MET JOE,NNP  VBP  PRP$  NNP  CC  NNP  VBP  VBG  RP  DT  NN  IN  DT  NNP  NNP  PRP  VBP  NNP  NNP  VBD  NNP  VBD  IN  CC  PRP  VBP  NNP,0
131,the sky is making weird ass noises,DT  NN  VBZ  VBG  JJ  NN  NNS,0
132,MT @nytimesarts: The longest-running play in America is set to open in NYC for the 1st time https://t.co/65oIQVi9M8 https://t.co/6WIFY90anM,NNP  NNS  :  DT  RBS  HYPH  VBG  NN  IN  NNP  VBZ  VBN  TO  VB  IN  NNP  IN  DT  JJ  NN  NNS  .,0
133,#VoteOneDirection @onedirection #AMAs Artist Of The Year  https://t.co/pnDV9MyCVY,VBG  NN  NN  $  NNS  NN  IN  DT  NNP  _SP  NNP,1
134,Alysha is half mom and half worlds greatest friend of the group,NNP  VBZ  NN  NN  CC  NN  NNS  JJS  NN  IN  DT  NN,1
135,The creeps again @CocoM2Z  https://t.co/8ZTKJXOn8v,DT  NN  RB  JJ  _SP  NNP,1
136,And that I'm apparently in a contract despite the whole spiel about no contracts when I got my phone. .@verizon,CC  IN  PRP  VBP  RB  IN  DT  NN  IN  DT  JJ  NN  IN  DT  NNS  WRB  PRP  VBD  PRP$  NN  .  .,0
137,The One You Fall In Love With You Should Feel Like Nothin Else Matters.. #Fr,DT  NN  PRP  VBP  IN  NN  IN  PRP  MD  VB  IN  NN  RB  NNPS  NFP  NN  NN,0
138,The #fate of EuropeÛªs net neutrality will be decided tomorrow https://t.co/zgqa8d49qX https://t.co/5Qk8zDNPQq,DT  NNP  NN  IN  NNP  JJ  NN  MD  VB  VBN  NN  NN  NNP,1
139,got the job _Ù÷Ä,VBD  DT  NN  NNP  NN,1
140,Selling the #Recruiting Process IsnÛªt a Gamble - https://t.co/Qbsl8ix3dy #HR #TheCandEs #TChat #HRTechConf,VBG  DT  NNP  NNP  NNP  IN  DT  NNP  HYPH  JJ  NN  NN  NN  NN  NN  DT  NN  RB,0
141,"I just bought tickets for Post War Glamour Girls  at The Cookie, Leicester from https://t.co/BP7THGHF37! https://t.co/efU07V6cN3 via @ents24","PRP  RB  VBD  NNS  IN  NNP  NNP  NNP  NNPS  _SP  IN  DT  NNP  ,  NNP  IN  ADD  .  NNS  IN  NNP",1
142,"@crowmatriarchy @suzuyin @breadfuck The likeness of your face is purely disgusting. I mean, honestly. Look at yourself in the mirror for mor","JJ  ADD  NN  DT  NN  IN  PRP$  NN  VBZ  RB  JJ  .  PRP  VBP  ,  RB  .  VB  IN  PRP  IN  DT  NN  IN  NNP",1
143,The Role of the Hippocampus in Long-term Memory https://t.co/SRCXtbYrMC,DT  NN  IN  DT  NNP  IN  JJ  HYPH  NN  NN  NNS,1
144,Stats for the day have arrived. 1 new unfollower. Stats via https://t.co/Dzu9HX59Yb.,NNS  IN  DT  NN  VBP  VBN  .  CD  JJ  NN  .  NNS  IN  CD  .,0
145,October and the Apostrophe https://t.co/Mhng687f9w #publishing #authors,NNP  CC  DT  NNP  CD  NN  VBG  NN  NNS,0
146,720p option is the best,CD  NN  VBZ  DT  JJS,0
147,"#ArtistOfTheYear @onedirection #AMAs 

From all the four albums we heard MM is my fav but it could be changed rly fast when I hear the fift",$  NNP  NN  NN  NNPS  _SP  IN  PDT  DT  CD  NNS  PRP  VBD  NNP  VBZ  PRP$  NN  CC  PRP  MD  VB  VBN  RB  RB  WRB  PRP  VBP  DT  NN,1
148,Fantastic launch by @Snapdeal All apps now run smoothly on OnePlus One thanks to the quad core processor! https://t.co/2yMa7R3PcU 4742,JJ  NN  IN  NNP  DT  NNS  RB  VBP  RB  IN  NNP  CD  NNS  IN  DT  JJ  NN  NN  .  NNP  CD,0
149,7 new unfollowers and 5 new followers (hello! hello!) in the last week. Via https://t.co/WL2CRq09dV,CD  JJ  NNS  CC  CD  JJ  NNS  -LRB-  UH  .  UH  .  -RRB-  IN  DT  JJ  NN  .  NN  NN,0
150,"Except for a couple of broken plays, the Jets did a really good job countering what New England does well on O and exploiting D weaknesses","IN  IN  DT  NN  IN  JJ  NNS  ,  DT  NNPS  VBD  DT  RB  JJ  NN  VBG  WP  NNP  NNP  VBZ  RB  IN  UH  CC  VBG  JJ  NNS",0
151,Look at Ken Barlow putting it on Audrey Roberts the old rascal!,VB  IN  NNP  NNP  VBG  PRP  IN  NNP  NNP  DT  JJ  NN  .,0
152,@AmandaDybwad the fact is that I don't need/want anyone _Ù÷â,"VB  DT  NN  VBZ  IN  PRP  VBP  RB  VB  ,  VB  NN  NNP  ADD",1
153,Be In The Lookout!!! _ÙÔà_ÙÔà_ÙÔà https://t.co/dfZqv6Kjbh,VB  IN  DT  NN  .  .  .  NNP  JJ  NNP,0
154,@LindsayLkin you know there is a squirrel emoji. Oh wait your not part of the iPhone family _ÙÀ_Ù÷â,VBP  PRP  VBP  EX  VBZ  DT  NN  VBN  .  UH  VB  PRP$  RB  NN  IN  DT  NNP  NN  NNP  NN,1
155,"@tombertram91 NO WAY! You're going to be the opening act, aren't you?!","NNP  DT  NN  .  PRP  VBP  VBG  TO  VB  DT  NN  NN  ,  VBP  RB  PRP  .  .",1
156,@NBA Im hyped bc im so excited for the new season play offs! And who's team will win and who'll be the star!_ÙÛ #ThisIsWhyWePlay #Sweepstakes,UH  PRP  VBP  VBD  NNP  PRP  VBP  RB  JJ  IN  DT  JJ  NN  NN  NNS  .  CC  WP  VBZ  NN  MD  VB  CC  WP  MD  VB  DT  CD  NN  NN  NN  NNS,0
157,Photo: The chronicles of Emerland. Solitaire. Games Adventure Mac App ***** $4. Û_: https://t.co/xCJnfYaPvw https://t.co/jRlgh3fNSg,NN  :  DT  NNS  IN  NNP  .  NNP  .  NNPS  NNP  NNP  NNP  NFP  NFP  NFP  NFP  NFP  $  CD  .  NNS  NNP  :  NNP  ADD,1
158,Hey guys I've decided I'll be on maybe for 20 minutes the most each day !,UH  NNS  PRP  VB  VBN  PRP  MD  VB  IN  RB  IN  CD  NNS  DT  RBS  DT  NN  .,0
159,@axeslasher @MetalShayne2000 I was super hooked on the Woodland Tortuary talk.,``  NNP  PRP  VBD  RB  JJ  IN  DT  NNP  NNP  NN  .,0
160,Coming in here with the worst attitude while I'm trying to help them _Ù÷Õ,VBG  RB  RB  IN  DT  JJS  NN  IN  PRP  VBP  VBG  TO  VB  PRP  NNP  NNS,1
161,Hot of the presses! https://t.co/fZK5fjSWEJ,JJ  IN  DT  NNS  .  ADD,0
162,@stloto any update when you can use the site again?,IN  DT  NN  WRB  PRP  MD  VB  DT  NN  RB  .,0
163,Thanks @WinkMartindale for the shout out! IÛªm looking pretty good for 75! #FamousName https://t.co/UMrFosWY0u,NNS  JJ  IN  DT  NN  RP  .  NN  VBG  RB  JJ  IN  CD  .  NN  NN  NNP,0
164,also where are all of steven's interviews? emily did about 7 million after beth died &amp; so did all the other actors afterwards so,RB  WRB  VBP  DT  IN  NNP  POS  NNS  .  RB  VBD  RB  CD  CD  IN  NNP  VBD  CC  NNP  :  RB  VBD  PDT  DT  JJ  NNS  RB  RB,1
165,@bethneilson12 happy birthday Beth!! Hope you had the best day _ÙÕÏ_ÙÕÏ_ÙÕÏ_ÙÕÏ,NNP  JJ  NN  NNP  .  .  VBP  PRP  VBD  DT  JJS  NN  NNP  XX,1
166,This is still the sweetest thing ever to me. And you two made my night. https://t.co/Nms52Uverj,DT  VBZ  RB  DT  JJ  NN  RB  IN  PRP  .  CC  PRP  CD  VBD  PRP$  NN  .  NNP,1
167,@SavageJaspy I like the purple but you seem more of a green person?,IN  PRP  VBP  DT  NN  CC  PRP  VBP  JJR  IN  DT  JJ  NN  .,1
168,i am fairly normal for someone who could've died the other night tho,PRP  VBP  RB  JJ  IN  NN  WP  MD  VB  VBN  DT  JJ  NN  NN,0
169,people saying nice things about this game in particular makes me feel like maybe i'm doing the right thing after all https://t.co/9ZrbUY19FY,NNS  VBG  JJ  NNS  IN  DT  NN  IN  JJ  VBZ  PRP  VB  IN  RB  PRP  VBP  VBG  DT  JJ  NN  RB  RB  NNP,1
170,at a kid's party and we were the ones getting fun out of the balloons. we can never take anyÛ_ https://t.co/0mtdf9CmGr,IN  DT  NN  POS  NN  CC  PRP  VBD  DT  NNS  VBG  NN  IN  IN  DT  NNS  .  PRP  MD  RB  VB  NNP  NNP  NNP,1
171,"Now , you re already have the one . Appreciate him as well .","RB  ,  PRP  VBP  RB  VB  DT  NN  .  VB  PRP  RB  RB  .",1
172,"Via Jewish Voice for Peace "" Analysis of ""racist, blame-the-victim"" arguments which ""dehumanize Palestinians and... https://t.co/fTKu2RMQN1","JJ  JJ  NN  IN  NNP  ``  NNP  IN  ``  JJ  ,  NN  HYPH  DT  HYPH  NN  ''  NNS  WDT  ``  VBP  NNPS  CC  .  XX",0
173,Congrats!!! Enjoy the GC and new phone!!! @thedomesticexec @dmthoma #TreatYourFamily,NNS  .  .  .  VB  DT  NNP  CC  JJ  NN  .  .  .  JJ  ADD  $  RB,1
174,"If the game tonight can hit 39 total points or more, 11 $5 scratch offs will be coming my way","IN  DT  NN  NN  MD  VB  CD  JJ  NNS  CC  JJR  ,  CD  $  CD  NN  NNS  MD  VB  VBG  PRP$  NN",0
175,"Gala Bingo clubs bought for å£241m: The UK's largest High Street bingo operator, Gala, is being taken over byÛ_ https://t.co/T7UOjvQqjT","NNP  NNP  NNS  VBN  IN  NNP  NNP  :  DT  NNP  POS  JJS  JJ  NNP  NN  NN  ,  NNP  ,  VBZ  VBG  VBN  RP  NN  NNP  NNP",0
176,@JoseFranco_ daily caller always wins the contest to most quickly take my joking tweets entirely too seriously,IN  NNP  JJ  NN  RB  VBZ  DT  NN  IN  RBS  RB  VB  PRP$  NN  NNS  RB  RB  RB,0
177,@onedirection Artist of the Year #AMAs https://t.co/DsjN39Gzs1,JJ  NN  IN  DT  NNP  NN  NNPS  :,0
178,@RIGHTWERK @musicnews_facts isn't she the one that hated on a dude for wearing a suit,NNP  NNS  VBZ  RB  PRP  DT  NN  WDT  VBD  IN  DT  NN  IN  VBG  DT  NN,1
179,Remember when esteban was calling the dead but got put on hold https://t.co/XJ1Tjd8d5z,VB  WRB  NNP  VBD  VBG  DT  JJ  CC  VBD  VBN  IN  NN  NN,1
180,@CineBroughton 1 more hour until #SPECTRE red bull at the ready #007,NNP  CD  JJR  NN  IN  $  NNP  JJ  NN  IN  DT  JJ  $  CD,0
181,Do americans find it weird to eat fries with mayo cos we do it all the time,VBP  NNPS  VB  PRP  JJ  TO  VB  NNS  IN  NNP  NNP  PRP  VBP  PRP  PDT  DT  NN,1
182,Thanks DJ Polish Sausage for the follow!,NNS  NNP  JJ  NN  IN  DT  NN  .,0
183,A sample of the fall colors we encountered during our day hike to Mount LeConte. This picture wasÛ_ https://t.co/qlz7fookM4,DT  NN  IN  DT  NN  NNS  PRP  VBD  IN  PRP$  NN  NN  IN  NNP  NNP  .  DT  NN  NNP  NNP  ADD,0
184,When u find out ur advisor put u in all the wrong classes this semester so ur a year behind _ÙªÄ,WRB  PRP  VB  RP  NNP  NNP  VBD  NNP  IN  PDT  DT  JJ  NNS  DT  NN  RB  NNP  DT  NN  IN  NNP  NNP,1
185,I'm loving the harrypotter Sky channel Ï¬_ÙÓ¨,PRP  VBP  VBG  DT  JJ  NNP  NN  NNP,1
186,Tell @SenateDems to stand up to Monsanto and protect #GMO labeling. Sign the petition: https://t.co/SL82I7iqh8 #p2 #RightToKnow #DARKAct,VB  NNP  TO  VB  RP  IN  NNP  CC  VB  NN  NN  NN  .  VB  DT  NN  :  NNP  NN  NN  NN  NNP  NN  NN,0
187,@FitStar I just sent you a DM describing the issue and the email address associated with my account.,UH  PRP  RB  VBD  PRP  DT  NNP  VBG  DT  NN  CC  DT  NN  NN  VBN  IN  PRP$  NN  .,0
188,Last week a teacher said that going to an HBCU doesn't give you an accurate perception of what the world is like and I'm still not over it,JJ  NN  DT  NN  VBD  IN  VBG  IN  DT  NNP  VBZ  RB  VB  PRP  DT  JJ  NN  IN  WP  DT  NN  VBZ  UH  CC  PRP  VBP  RB  RB  IN  PRP,1
189,ican turn from side to side in this damn bed w/o havin to sit all the way up!,NNP  VB  IN  NN  TO  VB  IN  DT  JJ  NN  IN  NNP  TO  VB  PDT  DT  NN  RB  .,1
190,Win the Fight KNs . #PushAwardsKathNiels,VB  DT  NNP  NNS  .  NN  NN,1
191,#News Amazon celebrates new vinyl store in unveiling the Ûª13 Day VinylÛ_ https://t.co/OlKFmaMmtC #EDM  #Followback https://t.co/Z0cq8di0sp,NNP  NNP  NNP  VBZ  JJ  NN  NN  IN  VBG  DT  NNP  NNP  -RRB-  NNP  NNP  $  NNP  _SP  $  NN  ADD,0
192,@mdeedoubleyou the fact that I miss you so much makes me want to cry. I'm dropping out just so I can move to Cali. Ïöü,``  DT  NN  IN  PRP  VBP  PRP  RB  RB  VBZ  PRP  VB  TO  VB  .  PRP  VBP  VBG  RP  RB  RB  PRP  MD  VB  IN  NNP  .  NNS,1
193,@Bekkimarshall3 Haaa _Ù÷â just put your lipstick over it you'll have the perfect pout _Ù÷÷,NNP  NNP  NNP  $  RB  VB  PRP$  NN  IN  PRP  PRP  MD  VB  DT  JJ  NN  NNP  NNP,1
194,Rose to play without minutes restriction in season opener: The Chicago Bulls will open a new era under coach F... https://t.co/6ec5nDJw9W,VBD  TO  VB  IN  NNS  NN  IN  NN  NN  :  DT  NNP  NNPS  MD  VB  DT  JJ  NN  IN  NNP  NNP  :  CD,0
195,Holiday Candy Course: Learn the art of gourmet candy making and make gourmet chocolates in your own kitchen! https://t.co/j1BKKeIqBA,NNP  NNP  NN  :  VB  DT  NN  IN  NN  NN  NN  CC  VB  NN  NNS  IN  PRP$  JJ  NN  .  CD,1
196,Starting to like the new Conner family a little #CoronationStreet,VBG  TO  VB  DT  JJ  NNP  NN  DT  JJ  NNP  NNP,1
197,Colt here! Be sure to Nicole &amp; Colt Edwards group! 10/27 we will start our fun and games for the Release of RECKLESS!...,VB  RB  .  VB  JJ  IN  NNP  CC  NNP  :  NNP  NNP  NN  .  CD  PRP  MD  VB  PRP$  NN  CC  NNS  IN  DT  NNP  IN  NNP  .  NFP,0
198,1 new unfollower in the last day. Via https://t.co/K1SASMDLEB,LS  JJ  NN  IN  DT  JJ  NN  .  NNP  NN,0
199,ÛÏThatÛªs the way you drop emÛ - #BigTits #Boobs #Tits - https://t.co/Wv3mjvXxd2 https://t.co/H8p2ExMWqX,RB  DT  NN  PRP  VBP  VB  HYPH  NN  NNP  NN  IN  NN  NNPS  HYPH  NNP  NNP,1
200,When I'm working out&amp;I'm so exhausted I feel like breaking down any sec listening to Hall Of Fame always gives me the kick I need to go on_ÙÕ»_Ù_,WRB  PRP  VBP  VBG  RB  RB  JJ  PRP  VBP  IN  VBG  RP  DT  NNP  VBG  IN  NNP  IN  NNP  RB  VBZ  PRP  DT  NN  PRP  VBP  TO  VB  IN  NNP,1
201,"#Mens #Shirt #BreakingBad WALT ""I AM THE DANGER WHITE #Tshirt SIZE: MEDIUM **NEW** https://t.co/Ds5Zl3iODk #Bestseller #Auction",$  NNP  NN  NN  NN  NNP  NNP  ``  PRP  VBP  DT  NN  NN  $  NNP  NN  :  NNP  NFP  NFP  NNP  NFP  NFP  FW  NNP  NNP  NNP  NN,1
202,Literally looking up old songs for the rest of the day,RB  VBG  RP  JJ  NNS  IN  DT  NN  IN  DT  NN,1
203,@PrestigeDiesels Yeah... I had to nail my mat to the floor! @LeahRebeccaUK,NNS  UH  :  PRP  VBD  TO  VB  PRP$  NN  IN  DT  NN  .  NNP,0
204,The ADA and you. How does this regulation affect your office? #askHCSI https://t.co/i3CLomKeMd,DT  NNP  CC  PRP  .  WRB  VBZ  DT  NN  VB  PRP$  NN  .  NN  VBZ  NN,0
205,@KAtheIntellect easy af that you left the pencil huh lol,NFP  JJ  IN  IN  PRP  VBD  DT  NN  UH  NN,1
206,Would Û÷The AffairÛª Be Easier To Watch If The Kids WerenÛªt Such Brats? [Spoilers]: The Showtime series The Affa... https://t.co/PZU4G93AdO,MD  VB  NN  VB  JJR  TO  VB  IN  DT  NNPS  NNP  JJ  NNS  .  -LRB-  NNP  -RRB-  :  DT  NNP  NN  DT  NNP  :  NNP,0
207,Preparing for the worst but still praying for the best!,VBG  IN  DT  JJS  CC  RB  VBG  IN  DT  JJS  .,1
208,@maxschrems check out work on the ÛÏconsent receiptÛ and safe harbour via consent analysis https://t.co/R5ShghCSxe,NNS  VB  RP  NN  IN  DT  NN  NN  CC  JJ  NN  IN  NN  NN  NN,0
209,Im never goin find the right girl,PRP  VBP  RB  VBP  VB  DT  JJ  NN,0
210,Dude the Jamaicans _Ù÷_Ù÷_ https://t.co/E1mdvu2PqN,VB  DT  NNPS  NNP  NNP  NNP  NNP,0
211,"@scotthoying ""WE COULD BE KINGS OF THE WORLD"" _Ù÷__Ù÷__Ù÷_",VBG  ``  PRP  MD  VB  NNP  IN  DT  NNP  ''  NNP  NNP  NNP,1
212,"@D_BBach Yes and no. They were bad last night, but Bradford also has the 2nd-worst off-target % in the NFL. Goes both ways.","NN  UH  CC  UH  .  PRP  VBD  JJ  JJ  NN  ,  CC  NNP  RB  VBZ  DT  JJ  :  JJS  IN  HYPH  NN  NN  IN  DT  NNP  .  VBZ  DT  NNS  .",0
213,#massimolandi #newyork #newyorkcity #nyc The Wall Street Bull #economia #economics https://t.co/0rqkG8q5AB,$  NNP  NN  NN  NN  NN  NN  NNP  DT  NNP  NNP  NNP  NNP  NN  NN  NNS  VBN,0
214,"hi @Harry_Styles ,thank you for being
so nice. you're my fave art but even
the best artist couldn't draw you ªÁ ÑÎ.
follow me, please? ÛÓ79,605","UH  NNP  ,  VBP  PRP  IN  VBG  _SP  RB  JJ  .  PRP  VBP  PRP$  JJ  NN  CC  RB  _SP  DT  JJS  NN  MD  RB  VB  PRP  VBP  JJ  .  _SP  VB  PRP  ,  UH  .  ADD",1
215,Quad and a half kills to start off the round! 27/6 block party.  Play on pc? Slip into myÛ_ https://t.co/fecWouEcfU,NNP  CC  DT  NN  VBZ  TO  VB  RP  DT  NN  .  NNP  NNP  NNP  .  _SP  NN  IN  NN  .  VB  IN  NNP  NNP  XX,0
216,"now back to this bitch that thinks it's okay to that the n word, @dinahfatty what's good?","RB  RB  IN  DT  NN  WDT  VBZ  PRP  VBZ  JJ  IN  DT  DT  NNP  NN  ,  VBZ  WP  VBZ  JJ  .",1
217,Trey Wingo just did a Jim Halpert look to the camera when Herm Edwards was talking,NNP  NNP  RB  VBD  DT  NNP  NNP  VB  IN  DT  NN  WRB  NNP  NNP  VBD  VBG,0
218,Lets not forget the running backs too..if you can even stop the pass game. They have a pretty skilled lineman at fullback.. BRUH,NNS  RB  VB  DT  VBG  NNS  RB  NFP  IN  PRP  MD  RB  VB  DT  NN  NN  .  PRP  VBP  DT  RB  JJ  NN  IN  NN  NFP  NNP,0
219,I want the new and old...I want the F5...i want a rehaul...I want what Vanneka wants,PRP  VBP  DT  JJ  CC  JJ  :  PRP  VBP  DT  NNP  :  PRP  VBP  DT  NN  .  PRP  VBP  WP  NNP  VBZ,1
220,Wondering how to grow on twitter? I gained 107 followers in the past week. This is the app: https://t.co/eUCGj9sjxk,VBG  WRB  TO  VB  IN  NN  .  PRP  VBD  CD  NNS  IN  DT  JJ  NN  .  DT  VBZ  DT  NN  :  .,1
221,Photo: Elite Squad: The Enemy Within - JosÌ© Padilha | Action &amp; Adventure |490521733: Elite Squad 2 is a... https://t.co/hajijeG0OJ,NN  :  JJ  NNP  :  DT  NNP  NNP  HYPH  NNP  NNP  NNP  NNP  NNP  CC  NNP  :  NNP  NNP  :  NNP  NNP  CD  VBZ  DT  :  NNP,1
222,I just finished htgawm and so much was revealed in the last 3 minutes I think dying,PRP  RB  VBD  NNP  CC  RB  RB  VBD  VBN  IN  DT  JJ  CD  NNS  PRP  VBP  VBG,1
223,Who is going to be the first one to say goodbya,WP  VBZ  VBG  TO  VB  DT  JJ  CD  TO  VB  NNP,0
224,Side nikka of the year _Ù÷_,NN  NN  IN  DT  NN  NNP  NNP  NNP,0
225,Review: Û÷Notorious RBG: The Life and Times of Ruth Bader GinsburgÛª https://t.co/0bE9eXEs0R,NN  :  JJ  NN  :  DT  NNP  CC  NNP  IN  NNP  NNP  NNP  NNP,1
226,"Im a huge fan of the Patriots, but some of you are just ignorant","PRP  VBP  DT  JJ  NN  IN  DT  NNPS  ,  CC  DT  IN  PRP  VBP  RB  JJ",0
227,Leonardo DaVinci~ Just as iron rusts from disuse even so does inaction spoil the intellect.,NNP  :  RB  IN  NN  NNS  IN  NN  RB  RB  VBZ  NN  VB  DT  NN  .,1
228,Photo: The Future of the Internet - Stanford Continuing Studies Program | Computer Science |384229952: The... https://t.co/ob6PlWD3du,NN  :  DT  NNP  IN  DT  NNP  HYPH  NNP  NNP  NNPS  NNP  NNP  NNP  NNP  NNP  :  DT  NFP  XX,1
229,Photo: Persian Circle - The University of Chicago | Middle Eastern Studies |391212381: Persian Circle The... https://t.co/TSBvgrT7eP,NN  :  NNP  NNP  :  DT  NNP  IN  NNP  NNP  NNP  NNP  NNPS  NNP  :  NNP  NNP  DT  NFP  NN,1
230,View From The West Stand is pretty much going to write itself when we play Staines. Perfect draw for me. #lofc,VB  IN  DT  NNP  NNP  VBZ  RB  RB  VBG  TO  VB  PRP  WRB  PRP  VBP  NNS  .  JJ  NN  IN  PRP  .  NN  NN,0
231,"Hoarding voiture, be possessed of the benefits together with commbus: LJfXuqxRp","VBG  NN  ,  VB  VBN  IN  DT  NNS  RB  IN  NNP  :  ADD",1
232,wles soa maravilhosp d+ p se d verdads @onedirection Artist Of The Year #AMAs,NNP  NNP  NNP  NNP  NNP  FW  NN  NNS  .  NN  IN  DT  NNP  NN  NNPS,0
233,1 new tweep followed me in the last day. I find relevant people to follow with the #CopyFollowers feature of https://t.co/wtKUZZJHZ0,LS  JJ  NN  VBD  PRP  IN  DT  JJ  NN  .  PRP  VBP  JJ  NNS  TO  VB  IN  DT  $  NNPS  NN  IN  JJ,1
234,@DWTS360 interesting. Thanks for the read. _ÙÔ  https://t.co/Uw9VNuzw91,PRP  JJ  .  NNS  IN  DT  NN  .  NNP  CD  _SP  ADD,1
235,"""All of the computer hacking techniques described are real."" SOCIAL ENGINEER is currently #FREE https://t.co/RctWv97BPy #kindle #mystery",``  DT  IN  DT  NN  VBG  NNS  VBN  VBP  JJ  .  ''  NNP  NNP  VBZ  RB  $  JJ  CD  NN  NN  NN  NN,0
236,Put away for the plain style in order to the greenpoison: afnxWKG,VB  RB  IN  DT  JJ  NN  IN  NN  IN  DT  NNP  :  NNP,1
237,Thanks Vincent R. Photog for the follow!,NNP  NNP  NNP  NNP  IN  DT  NN  .,0
238,Photo: #raabs-an-der-thaya Holiday in the Waldviertel raabs-an-der-thaya Raabs an der Û_:... https://t.co/b7p6zbmh1P,NN  :  $  NNS  HYPH  DT  HYPH  NN  HYPH  NN  NNP  IN  DT  NNP  NNS  HYPH  DT  HYPH  NN  HYPH  NN  NNPS  DT  NN  NNS  NNP  :  :  ADD,1
239,@LikeImTayha IGht got you about to dm you the credits thing hold on real quick driving real quick got to log in my bmi,FW  NNP  VBD  PRP  IN  IN  UH  PRP  DT  NNS  NN  VBP  IN  JJ  JJ  NN  JJ  RB  VBD  TO  VB  IN  PRP$  NN,0
240,Dharma Bums. Better than On The Road...making the bold statements today. So brave of me. https://t.co/Riy6HPzvdD,NNP  NNPS  .  JJR  IN  IN  DT  NNP  NFP  VBG  DT  JJ  NNS  NN  .  RB  JJ  IN  PRP  .  ADD,0
241,"Following #WWEHIAC and ahead of #RAW tonight, here's how I'd book @WWEBrayWyatt to be a monster by Wrestlemania 32 https://t.co/HZAOQcVSm8","VBG  NN  NN  CC  RB  IN  JJ  JJ  NN  ,  RB  VBZ  WRB  PRP  MD  VB  .  TO  VB  DT  NN  IN  NNP  CD  NNS",0
242,For the best vpn exponent in order to yours crew wants: OcQGIh,IN  DT  JJS  NNP  NNP  IN  NN  IN  PRP$  NN  VBZ  :  .,1
243,Photo: The back of the pumpkin me and Lily did. #Halloween #pumpkin #pumpkin carving https://t.co/rPq2AkBWbh,NN  :  DT  NN  IN  DT  NN  PRP  CC  NNP  VBD  .  $  NNP  NN  NN  NN  NN  NN  NN,1
244,Mlg time on the bus https://t.co/t9Re2aVYcM,NNP  NN  IN  DT  NN  NN,0
245,Listen: @harry_square - The Pig Hunter (@burakandemre Rmx) on #RenaissancePodcast 22/10/15 https://t.co/BS9DfvBpiv #dj #EDM #madeinitaly,VB  :  VB  :  DT  NNP  NNP  -LRB-  IN  NNP  -RRB-  IN  $  NNP  NNP  NNS  NN  NNP  $  NNP  NN  NN,0
